emp_id,emp_name,emp_dob,emp_age,job_role,store_id,emp_gender,emp_rating,job_level,emp_salary
emp7012,Ashton MacFie,04-07-1967,55,store_manager,22,Male,3,5,15
emp1764,Stefano Stranieri,02-05-1979,43,customer_assistant,21,Male,5,2,15
emp0537,Beverlee Hatliffe,11-09-1963,59,store_manager,12,Female,4,1,15
emp4943,Kiley Vanderson,13-01-1992,30,customer_assistant,15,Female,2,2,10
emp8570,Fara Waumsley,05-03-1982,40,customer_assistant,45,Female,4,3,15
emp3116,Orbadiah Stores,18-02-1982,40,customer_assistant,36,Male,3,1,15
emp8983,Celesta Handrok,05-01-1955,67,store_manager,13,Female,5,2,15
emp6328,Revkah Golton,16-08-1982,40,customer_assistant,35,Female,5,2,15
emp7750,Oralle Clelle,19-08-1989,33,customer_assistant,6,Female,4,1,10
emp7684,Johannes MacFadzan,07-02-1990,32,customer_assistant,37,Male,2,1,10
emp5134,Edmund Corkett,23-03-1969,53,store_manager,35,Male,5,1,15
emp1652,Douglass Inskipp,11-05-1972,50,store_manager,40,Male,4,1,15
emp1558,Avivah Smallpeice,21-01-1963,59,store_manager,22,Female,4,1,15
emp1601,Caz Coarser,07-11-1965,57,store_manager,43,Male,4,1,15
emp5892,Palm Tamblingson,21-12-1964,57,store_manager,25,Male,5,2,15
emp5665,Cathy Longden,20-07-1951,71,store_manager,2,Female,5,1,15
emp4405,Tommy Palin,29-06-1984,38,customer_assistant,38,Male,1,1,15
emp1239,Fairlie Fines,01-12-1977,45,customer_assistant,35,Male,3,1,15
emp0625,Doyle Agirre,22-03-1986,36,customer_assistant,17,Male,5,2,15
emp3654,Dagmar Ellacombe,28-08-1966,56,store_manager,45,Female,5,5,15
emp2970,Dominic Phettis,26-10-1952,70,store_manager,42,Male,5,1,15
emp8024,Karyl Osmint,21-10-1976,46,inventory_specialist,27,Female,5,1,15
emp6632,Ingeborg Eltun,30-11-1977,45,customer_assistant,13,Female,1,2,15
emp0283,Sydney Kindred,01-05-1975,47,inventory_specialist,45,Female,5,2,15
emp8477,Peria Paulitschke,10-07-1960,62,store_manager,17,Female,1,1,15
emp2752,Nanni Closs,20-01-1980,42,customer_assistant,45,Female,5,1,15
emp2715,Willabella Doidge,29-08-1970,52,store_manager,9,Female,5,2,15
emp5880,Josephine Pretious,05-05-1987,35,customer_assistant,45,Female,3,1,15
emp3892,Roseann Toms,04-10-1990,32,customer_assistant,14,Female,4,1,10
emp6354,Vlad Cavanaugh,13-01-1985,37,customer_assistant,24,Male,5,3,15
emp8493,Tucky Seear,15-12-1986,35,customer_assistant,16,Male,5,3,15
emp7480,Xavier Bigmore,18-10-1954,68,store_manager,44,Male,5,1,15
emp1297,Alexei Wroe,31-10-1983,39,customer_assistant,27,Male,4,2,15
emp2000,Natale Sigfrid,08-04-1989,33,customer_assistant,31,Male,3,1,10
emp6002,Jareb Bruce,15-06-1955,67,store_manager,38,Male,5,1,15
emp4571,Murvyn Crabb,21-11-1969,53,store_manager,30,Male,5,2,15
emp1615,Dickie Cheshire,13-09-1961,61,store_manager,43,Male,5,5,15
emp3694,Dolli Maleck,15-06-1983,39,customer_assistant,12,Female,4,1,15
emp1365,Annie Mott,30-07-1961,61,store_manager,17,Female,2,3,15
emp9005,Sybila Dibnah,19-11-1953,69,store_manager,17,Female,4,1,15
emp7488,Mariele Coulling,14-12-1950,72,store_manager,44,Female,4,4,15
emp9018,Bennie Bortolazzi,04-12-1969,53,store_manager,27,Female,3,2,15
emp1447,Jakob Pidgeley,14-08-1969,53,store_manager,26,Male,4,3,15
emp9710,Lauree Soulsby,22-10-1967,55,store_manager,43,Female,5,3,15
emp1784,Pattin Heaton,01-07-1979,43,customer_assistant,20,Male,1,2,15
emp8405,Lorianna Tomek,29-12-1972,49,inventory_specialist,16,Female,2,2,15
emp0383,Berni Cable,11-10-1988,34,customer_assistant,42,Female,5,2,10
emp6542,Pauletta Trittam,21-05-1972,50,store_manager,19,Female,4,4,15
emp2744,Koralle Pappi,29-05-1955,67,store_manager,40,Female,5,3,15
emp5579,Franklyn Fenix,27-09-1963,59,store_manager,23,Male,3,1,15
emp4699,Harland Hazeldine,27-08-1980,42,customer_assistant,1,Male,5,2,15
emp5477,Eldredge Kopta,03-12-1976,46,inventory_specialist,41,Male,5,1,15
emp2198,Idell Tong,21-12-1974,47,inventory_specialist,10,Female,4,2,15
emp2153,Corine Stubbins,09-02-1988,34,customer_assistant,27,Female,5,1,10
emp4317,Vevay Mosby,28-01-1957,65,store_manager,43,Female,5,1,15
emp5146,Onofredo Coenraets,18-01-1968,54,store_manager,40,Male,5,3,15
emp6437,Wenona Siggins,05-02-1975,47,inventory_specialist,4,Female,4,3,15
emp5967,Dallis Boutwell,19-09-1981,41,customer_assistant,13,Male,5,3,15
emp9449,Nerta Bosenworth,10-03-1986,36,customer_assistant,32,Female,4,2,15
emp7600,Waldon Adamsen,01-11-1978,44,customer_assistant,16,Male,5,4,15
emp2492,Cairistiona Hogsden,01-03-1952,70,store_manager,7,Female,5,1,15
emp9279,Eugenie Steer,22-09-1975,47,inventory_specialist,42,Female,1,2,15
emp4127,Melinda Crennan,08-08-1959,63,store_manager,22,Female,5,2,15
emp6784,Neils Middleditch,12-06-1964,58,store_manager,38,Male,2,3,15
emp1684,Emera Meale,27-12-1968,53,store_manager,28,Female,4,2,15
emp5047,Ray Hebbard,26-02-1965,57,store_manager,17,Female,3,1,15
emp9317,Evangelina Breese,19-12-1967,54,store_manager,35,Female,5,2,15
emp7508,Stormi Ofen,25-04-1953,69,store_manager,21,Female,4,1,15
emp9641,Urbain Oxterby,01-04-1954,68,store_manager,13,Male,5,1,15
emp4648,Thomasina Demchen,16-09-1988,34,customer_assistant,13,Female,5,5,10
emp5419,Eberto Nanetti,25-05-1991,31,customer_assistant,14,Male,5,2,10
emp2903,Mab McGloughlin,08-08-1979,43,customer_assistant,31,Female,4,1,15
emp1552,Kariotta Oliveti,30-06-1961,61,store_manager,41,Female,4,2,15
emp7716,Felipa Pettiward,17-03-1973,49,inventory_specialist,39,Female,5,1,15
emp6885,Robb Pleat,06-11-1978,44,customer_assistant,12,Male,5,1,15
emp9120,Giraud Conichie,22-09-1959,63,store_manager,19,Male,5,5,15
emp2773,Waylon Tutt,26-06-1974,48,inventory_specialist,29,Male,5,5,15
emp8766,Stepha St. Aubyn,18-08-1987,35,customer_assistant,23,Female,5,2,15
emp6099,Matthieu Zavattari,21-11-1963,59,store_manager,4,Male,3,2,15
emp5280,Lusa Wastling,25-05-1980,42,customer_assistant,16,Female,5,1,15
emp0645,Moise Philpot,02-05-1960,62,store_manager,41,Male,5,2,15
emp0680,Corbin Twinterman,02-07-1971,51,store_manager,29,Male,5,4,15
emp5460,Yorgos McCrainor,08-07-1980,42,customer_assistant,31,Male,5,2,15
emp8603,Hurlee Tudor,10-10-1985,37,customer_assistant,27,Male,4,3,15
emp3367,Raffaello Casina,06-05-1976,46,inventory_specialist,43,Male,1,1,15
emp3001,Fidel Lavielle,08-11-1977,45,customer_assistant,27,Male,5,5,15
emp4096,Alexandrina Adolf,05-09-1955,67,store_manager,11,Female,4,1,15
emp2749,Lucienne Burbridge,30-08-1968,54,store_manager,30,Female,5,1,15
emp1689,Maxy Rosenberger,17-11-1988,34,customer_assistant,36,Male,4,5,10
emp3405,Mic Brolechan,01-10-1953,69,store_manager,27,Male,5,2,15
emp6536,Parry Hydes,25-05-1965,57,store_manager,24,Male,1,1,15
emp3520,Shurlock Thayre,08-05-1954,68,store_manager,15,Male,5,5,15
emp0518,Paolo Patters,13-01-1975,47,inventory_specialist,16,Male,2,1,15
emp0174,Sean Hursthouse,03-01-1965,57,store_manager,15,Male,3,1,15
emp9082,Brooks Lies,04-05-1977,45,customer_assistant,45,Female,4,2,15
emp3642,Wilfred Jerrom,03-12-1958,64,store_manager,9,Male,5,1,15
emp5481,Kin Hartrick,26-07-1973,49,inventory_specialist,36,Male,5,1,15
emp9362,Neila Antoniutti,29-09-1956,66,store_manager,40,Female,5,1,15
emp3359,Nollie Twiname,30-10-1969,53,store_manager,17,Male,3,5,15
emp4509,Stavro Weekland,27-01-1989,33,customer_assistant,27,Male,5,2,10
emp7579,Rinaldo Coath,11-10-1961,61,store_manager,17,Male,4,1,15
emp9435,Riccardo Britee,05-03-1971,51,store_manager,6,Male,4,1,15
emp1017,Tucky Solland,03-04-1988,34,customer_assistant,6,Male,5,1,10
emp8492,Mehetabel Grigolli,22-02-1986,36,customer_assistant,12,Female,5,1,15
emp4594,Jakob Muckle,14-03-1957,65,store_manager,28,Male,5,1,15
emp6249,Dynah Mobbs,30-10-1977,45,customer_assistant,21,Female,5,3,15
emp3022,Zulema Butland,15-07-1956,66,store_manager,3,Female,4,4,15
emp8022,Innis Seally,31-12-1975,46,inventory_specialist,10,Male,3,3,15
emp2066,Melita Witchard,27-04-1976,46,inventory_specialist,36,Female,5,1,15
emp3932,Meir Laherty,30-03-1979,43,customer_assistant,24,Male,4,4,15
emp4675,Angie Corpes,17-08-1976,46,inventory_specialist,20,Female,5,3,15
emp7025,Maybelle Massingberd,03-03-1956,66,store_manager,4,Female,5,1,15
emp2980,Fredelia Romney,10-03-1988,34,customer_assistant,27,Female,5,2,10
emp3314,Bear Morrid,27-12-1989,32,customer_assistant,18,Male,4,2,10
emp7349,Tish Noury,14-08-1952,70,store_manager,15,Female,5,1,15
emp8773,Giuditta Woolger,08-01-1961,61,store_manager,18,Female,1,3,15
emp2305,Nancey Mallam,19-07-1978,44,customer_assistant,38,Female,3,2,15
emp7653,Tisha Filip,06-10-1953,69,store_manager,32,Female,5,1,15
emp0918,Sidonia Humphrey,03-05-1956,66,store_manager,21,Female,5,1,15
emp4726,Germain Walewski,20-05-1956,66,store_manager,4,Female,5,1,15
emp3720,Susi Casajuana,28-03-1985,37,customer_assistant,16,Female,5,1,15
emp3503,Gusti Hourihan,25-02-1978,44,customer_assistant,39,Female,5,2,15
emp8914,Marietta Tace,18-11-1959,63,store_manager,43,Male,5,1,15
emp5108,Gwenora Frood,04-07-1979,43,customer_assistant,1,Female,5,3,15
emp7789,Allix Shrawley,17-03-1974,48,inventory_specialist,44,Female,3,2,15
emp1027,Jehanna Bloomfield,17-09-1982,40,customer_assistant,17,Female,5,1,15
emp0732,Prudy Itzkovwich,28-01-1989,33,customer_assistant,11,Female,5,1,10
emp8198,Yetty Gabitis,06-12-1968,54,store_manager,5,Female,4,3,15
emp2743,Courtenay Ipsly,26-03-1967,55,store_manager,38,Female,3,1,15
emp4780,Milzie Thake,26-06-1955,67,store_manager,45,Female,5,1,15
emp7704,Huntington Burgin,29-09-1957,65,store_manager,43,Male,5,4,15
emp3330,Kippy Liger,07-01-1965,57,store_manager,2,Male,3,1,15
emp5290,Tiebold Stapele,14-09-1968,54,store_manager,3,Male,4,1,15
emp4750,Waldemar MacDermott,26-02-1970,52,store_manager,15,Male,4,4,15
emp2981,Wyatt Pieter,06-09-1983,39,customer_assistant,25,Male,5,2,15
emp8368,Eduino Covill,18-11-1965,57,store_manager,8,Male,4,1,15
emp0798,Kristy Danaher,05-09-1985,37,customer_assistant,41,Female,4,1,15
emp9363,Stillmann Tewkesberry,10-08-1973,49,inventory_specialist,2,Male,5,5,15
emp7447,Audre Tewkesbury,10-08-1976,46,inventory_specialist,41,Female,2,5,15
emp6606,Alec Kaming,04-05-1980,42,customer_assistant,36,Male,4,4,15
emp9446,Shaina Nyland,13-12-1954,68,store_manager,28,Female,5,1,15
emp7649,Agnese Dello,11-11-1963,59,store_manager,33,Female,4,1,15
emp7057,Ada Fevier,16-04-1977,45,customer_assistant,30,Female,5,1,15
emp1011,Kassia Olman,12-11-1987,35,customer_assistant,26,Female,5,3,15
emp8551,Aldon Ladlow,14-10-1978,44,customer_assistant,6,Male,1,2,15
emp7270,Alisander Geroldini,21-09-1962,60,store_manager,21,Male,5,1,15
emp8086,Willey Sweatland,05-07-1959,63,store_manager,33,Male,5,1,15
emp8192,Sherrie Alwood,09-10-1953,69,store_manager,42,Female,3,4,15
emp0002,Dory Attenbrough,12-10-1954,68,store_manager,26,Male,4,1,15
emp0286,Herb Chastang,15-02-1991,31,customer_assistant,30,Male,4,5,10
emp6544,Austine Hinkes,09-12-1955,67,store_manager,2,Female,5,2,15
emp5158,Zia Hylden,02-04-1989,33,customer_assistant,5,Female,3,1,10
emp6965,Brannon Sparshett,20-05-1956,66,store_manager,30,Male,3,1,15
emp4408,Tabbi Brudenell,18-07-1974,48,inventory_specialist,10,Female,5,1,15
emp4732,Trudey Gilardoni,24-05-1952,70,store_manager,26,Female,3,2,15
emp8656,Amitie Nears,25-05-1952,70,store_manager,30,Female,5,1,15
emp7925,Cristiano Baddow,03-06-1976,46,inventory_specialist,33,Male,1,1,15
emp9452,Wilek Lomansey,25-09-1967,55,store_manager,14,Male,5,2,15
emp3189,Callida Barthelme,28-08-1953,69,store_manager,5,Female,5,1,15
emp5715,Marten Wilstead,24-11-1982,40,customer_assistant,41,Male,4,1,15
emp4153,Laverne Langhorn,04-07-1969,53,store_manager,25,Female,3,5,15
emp6490,Sarette Dinwoodie,08-10-1967,55,store_manager,36,Female,4,2,15
emp3856,Benedict Leeuwerink,28-11-1962,60,store_manager,21,Male,4,2,15
emp5979,Linet Chidlow,16-08-1959,63,store_manager,29,Female,5,3,15
emp6084,Lurline Leethem,15-05-1967,55,store_manager,17,Female,5,4,15
emp5797,Arlan Scarff,19-10-1991,31,customer_assistant,35,Male,5,3,10
emp3825,Doyle Ritch,13-08-1963,59,store_manager,3,Male,5,5,15
emp2966,Ashli Vinton,02-01-1969,53,store_manager,9,Female,2,3,15
emp5972,Edeline McCrystal,23-04-1965,57,store_manager,32,Female,4,1,15
emp2417,Donovan Spire,25-04-1952,70,store_manager,27,Male,4,3,15
emp2915,Mala Soall,31-01-1989,33,customer_assistant,34,Female,3,1,10
emp0032,Beck Marti,17-02-1970,52,store_manager,25,Male,5,1,15
emp0232,Lynne Gobeau,29-05-1977,45,customer_assistant,33,Female,2,3,15
emp2131,Bellina Burgiss,16-02-1959,63,store_manager,45,Female,4,2,15
emp2622,Katey Martinec,10-03-1951,71,store_manager,44,Female,5,2,15
emp7350,Maurits Bendare,12-10-1956,66,store_manager,13,Male,5,3,15
emp2793,Leicester Escala,28-09-1974,48,inventory_specialist,25,Male,5,1,15
emp3148,Alastair Moehler,19-05-1987,35,customer_assistant,33,Male,4,1,15
emp3155,Any Gerrans,22-01-1984,38,customer_assistant,6,Male,4,2,15
emp8028,Prescott McMickan,29-02-1980,42,customer_assistant,19,Male,5,1,15
emp3686,Felix Grafham,03-07-1982,40,customer_assistant,5,Male,5,4,15
emp1197,Reinhard Tissiman,20-09-1989,33,customer_assistant,41,Male,5,5,10
emp3786,Ellis McAleese,27-11-1989,33,customer_assistant,19,Male,5,1,10
emp6952,Chickie Anthoin,28-10-1989,33,customer_assistant,26,Female,5,1,10
emp5626,Morgen Tomeo,05-03-1951,71,store_manager,31,Female,5,1,15
emp1114,Ginelle Rzehorz,25-08-1956,66,store_manager,6,Female,1,1,15
emp0114,Jackelyn O'Callaghan,27-10-1985,37,customer_assistant,41,Female,4,3,15
emp8309,Ester Gives,10-10-1959,63,store_manager,15,Female,5,2,15
emp4235,Lorianna Shipsey,06-05-1985,37,customer_assistant,8,Female,5,2,15
emp7137,Germayne Blanpein,02-11-1966,56,store_manager,27,Male,5,1,15
emp6868,Darcey Kopacek,11-08-1968,54,store_manager,1,Female,4,1,15
emp3183,Borden Quan,13-08-1982,40,customer_assistant,7,Male,5,1,15
emp1405,Corinne Dadge,28-11-1967,55,store_manager,27,Female,4,1,15
emp3559,Katalin Kowalski,22-10-1973,49,inventory_specialist,25,Female,5,5,15
emp1082,Barn Hoodlass,17-10-1966,56,store_manager,13,Male,5,2,15
emp6461,Edith Mettricke,08-01-1958,64,store_manager,28,Female,5,1,15
emp7487,Lucinda Sarll,15-08-1990,32,customer_assistant,13,Female,2,3,10
emp4202,Gerti Thaine,30-07-1989,33,customer_assistant,26,Female,4,1,10
emp9587,Salli Cordsen,17-05-1984,38,customer_assistant,24,Female,5,2,15
emp2999,Allsun Bigby,31-07-1989,33,customer_assistant,39,Female,4,1,10
emp4898,Clemente Versey,26-03-1990,32,customer_assistant,42,Male,1,3,10
emp9830,Mel Duddan,01-02-1967,55,store_manager,13,Male,5,2,15
emp2717,Marya Newlands,15-03-1965,57,store_manager,29,Female,5,3,15
emp5880,Babita Barnham,03-08-1962,60,store_manager,7,Female,3,3,15
emp0997,Woodrow Cribbott,16-06-1985,37,customer_assistant,36,Male,5,1,15
emp8685,Paulita Balassi,09-08-1978,44,customer_assistant,45,Female,5,5,15
emp2078,Tyson Sansome,25-08-1987,35,customer_assistant,20,Male,4,1,15
emp5665,Raymund Codman,10-06-1974,48,inventory_specialist,23,Male,4,3,15
emp4437,Joelie Woodage,12-05-1964,58,store_manager,10,Female,5,2,15
emp2974,Bar O'Doherty,02-12-1974,48,inventory_specialist,5,Male,5,3,15
emp6167,Tan Domokos,04-04-1963,59,store_manager,24,Male,4,1,15
emp9900,Malachi Domotor,20-06-1990,32,customer_assistant,11,Male,5,2,10
emp6896,Forrest Eldon,25-06-1987,35,customer_assistant,44,Male,3,2,15
emp8286,Farly Bohlje,10-04-1951,71,store_manager,12,Male,4,1,15
emp8917,Mitchel Qualtrough,13-12-1971,50,store_manager,11,Male,3,1,15
emp1587,Winnie Marsters,25-10-1954,68,store_manager,9,Male,5,1,15
emp0808,Georgie Yerrall,20-06-1981,41,customer_assistant,40,Male,4,4,15
emp2725,Teodoor Sockell,30-04-1962,60,store_manager,34,Male,2,2,15
emp3657,Kristi Crathern,08-11-1977,45,customer_assistant,10,Female,3,1,15
emp8879,Carleton Berk,24-02-1956,66,store_manager,3,Male,4,1,15
emp2011,Poul Fennessy,12-01-1975,47,inventory_specialist,32,Male,1,3,15
emp3418,Edmon Helleckas,14-12-1967,54,store_manager,30,Male,4,4,15
emp8705,Rex Betts,18-08-1965,57,store_manager,26,Male,5,1,15
emp7684,Earl Chittim,29-12-1986,35,customer_assistant,36,Male,5,2,15
emp8609,Jordanna Tarpey,27-11-1984,38,customer_assistant,22,Female,3,1,15
emp7539,Ophelie MacGown,29-05-1983,39,customer_assistant,3,Female,4,2,15
emp9199,Buddy Yeabsley,04-11-1986,36,customer_assistant,12,Male,5,1,15
emp3704,Hobard Zoanetti,05-08-1990,32,customer_assistant,26,Male,5,1,10
emp4819,Roderigo Bart,27-01-1989,33,customer_assistant,11,Male,4,1,10
emp5846,Shanda Kadwallider,15-05-1969,53,store_manager,13,Female,1,1,15
emp0621,Bogart Othick,16-03-1978,44,customer_assistant,8,Male,5,1,15
emp9827,Courtnay Losebie,07-01-1966,56,store_manager,22,Male,4,3,15
emp0514,Klaus Skelhorn,25-11-1985,37,customer_assistant,4,Male,2,3,15
emp6541,Janna Greene,16-05-1964,58,store_manager,21,Female,5,2,15
emp4004,Tandy Atherton,18-12-1955,66,store_manager,26,Female,5,2,15
emp2332,Enriqueta Strangeway,08-08-1966,56,store_manager,30,Female,3,2,15
emp2843,Vikky Millis,19-10-1958,64,store_manager,39,Female,4,2,15
emp8918,Melesa Dron,24-11-1953,69,store_manager,33,Female,5,1,15
emp3711,Kristoffer Lochran,05-12-1957,65,store_manager,42,Male,4,3,15
emp9414,Pail Wellman,05-03-1987,35,customer_assistant,23,Male,5,3,15
emp5685,Lorain Checcucci,15-10-1990,32,customer_assistant,41,Female,5,2,10
emp0819,Chanda Larroway,14-06-1989,33,customer_assistant,7,Female,5,3,10
emp0768,Rupert Joincey,02-02-1977,45,customer_assistant,44,Male,5,1,15
emp0432,Stanton Corkish,06-01-1982,40,customer_assistant,40,Male,5,1,15
emp5540,Rodger Filipczynski,15-02-1969,53,store_manager,43,Male,5,1,15
emp8409,Marchall Deyenhardt,12-06-1956,66,store_manager,26,Male,4,1,15
emp2475,Pat Delaney,03-05-1977,45,customer_assistant,21,Female,3,5,15
emp1571,Wilhelmine Ledward,03-01-1958,64,store_manager,11,Female,5,1,15
emp1017,Nikolaus Grabeham,04-05-1978,44,customer_assistant,31,Male,5,5,15
emp4629,Mattias Bourgour,26-09-1971,51,store_manager,24,Male,5,2,15
emp7875,Mollie Wiersma,04-07-1966,56,store_manager,43,Female,5,1,15
emp9243,Berta Refford,16-06-1953,69,store_manager,16,Female,1,1,15
emp3119,Genovera Theyer,11-11-1961,61,store_manager,23,Female,5,1,15
emp3266,Tudor Flowerden,18-12-1950,71,store_manager,42,Male,3,2,15
emp7732,Mona Comini,02-01-1951,71,store_manager,28,Female,4,1,15
emp0416,Alfonse Kaplin,17-07-1965,57,store_manager,43,Male,4,2,15
emp9308,Arin Ronayne,08-05-1965,57,store_manager,12,Male,4,3,15
emp0874,Evie Lythgoe,11-11-1983,39,customer_assistant,22,Female,5,2,15
emp2197,Alvie Kayes,10-07-1971,51,store_manager,14,Male,1,2,15
emp7825,Olivette Radolf,31-05-1977,45,customer_assistant,14,Female,5,1,15
emp3844,Lombard Reckless,21-05-1977,45,customer_assistant,43,Male,3,1,15
emp9409,Boy Dadd,14-07-1958,64,store_manager,16,Male,5,2,15
emp0616,Kym Karleman,05-03-1988,34,customer_assistant,33,Female,5,4,10
emp3207,Bevvy Fison,21-09-1984,38,customer_assistant,9,Female,5,2,15
emp7683,Aleda Huison,13-08-1984,38,customer_assistant,21,Female,2,3,15
emp2222,Zorine Parlot,24-01-1974,48,inventory_specialist,44,Female,4,1,15
emp9443,Blanche Tonsley,15-09-1977,45,customer_assistant,36,Female,5,1,15
emp5365,Danna Sitwell,06-04-1986,36,customer_assistant,4,Female,1,1,15
emp7095,Jordan M'Chirrie,19-04-1986,36,customer_assistant,29,Female,3,3,15
emp6241,Dori Sturridge,03-05-1981,41,customer_assistant,9,Female,5,1,15
emp9399,Gordon Lattie,16-11-1990,32,customer_assistant,43,Male,4,1,10
emp1159,Gustavus Girke,10-11-1962,60,store_manager,1,Male,5,1,15
emp0919,Simon Dickerson,21-10-1953,69,store_manager,16,Male,5,2,15
emp9244,Sheila-kathryn Probbings,16-09-1964,58,store_manager,19,Female,5,3,15
emp3757,Bondy Radford,13-12-1989,32,customer_assistant,17,Male,5,1,10
emp4175,Libby Bann,22-10-1963,59,store_manager,20,Female,5,2,15
emp5509,Sheffield Tight,11-09-1955,67,store_manager,35,Male,5,3,15
emp1872,Abramo Trustrie,02-07-1953,69,store_manager,14,Male,1,5,15
emp8060,Alistair O'Bradden,28-08-1984,38,customer_assistant,3,Male,5,2,15
emp8808,Woodie Micka,27-07-1973,49,inventory_specialist,28,Male,5,1,15
emp5949,Marion Slateford,09-04-1968,54,store_manager,23,Female,5,1,15
emp6658,Sandor Kinvig,06-06-1980,42,customer_assistant,42,Male,5,2,15
emp8110,Frederigo Sabate,11-11-1980,42,customer_assistant,42,Male,1,2,15
emp1710,Lanie Novello,19-09-1968,54,store_manager,45,Female,2,2,15
emp4894,Mead Powton,17-06-1973,49,inventory_specialist,37,Female,5,1,15
emp9020,Nelia Windrum,03-10-1951,71,store_manager,43,Female,5,2,15
emp1201,Cloe Matyukon,26-07-1980,42,customer_assistant,17,Female,5,1,15
emp0763,Ezechiel Gyse,06-08-1957,65,store_manager,11,Male,3,2,15
emp5576,Winne Noen,04-10-1990,32,customer_assistant,5,Female,5,1,10
emp8141,Brigg Burgise,31-03-1983,39,customer_assistant,4,Male,4,1,15
emp4537,Rodd Keneleyside,26-10-1969,53,store_manager,44,Male,2,3,15
emp9244,Florenza Smorthit,18-08-1986,36,customer_assistant,32,Female,2,5,15
emp7083,Grantham Wearn,11-12-1974,47,inventory_specialist,13,Male,5,3,15
emp0957,Gerrard MacMaykin,22-06-1963,59,store_manager,4,Male,4,1,15
emp6291,Germain Keoghane,02-06-1968,54,store_manager,20,Female,3,1,15
emp6710,Nerti Clarricoates,11-08-1984,38,customer_assistant,11,Female,4,1,15
emp5524,Gustave Groarty,28-02-1977,45,customer_assistant,17,Male,4,3,15
emp8170,Cecilia Woodes,17-04-1970,52,store_manager,4,Female,2,3,15
emp6946,Boote Francombe,07-12-1961,61,store_manager,9,Male,5,1,15
emp7669,Chrissie Stammers,04-10-1975,47,inventory_specialist,13,Female,4,3,15
emp3361,Tommie Lincey,03-07-1978,44,customer_assistant,40,Female,5,1,15
emp6216,Agneta Hartegan,18-11-1987,35,customer_assistant,37,Female,5,3,15
emp1960,Leo Romney,30-01-1959,63,store_manager,28,Male,4,1,15
emp9352,Harrie Suttle,02-04-1991,31,customer_assistant,34,Female,1,1,10
emp2303,Lezley Conibere,27-08-1975,47,inventory_specialist,42,Male,5,1,15
emp4798,Irwin Bradford,07-01-1967,55,store_manager,42,Male,5,1,15
emp2948,Tannie Seller,18-10-1976,46,inventory_specialist,11,Male,4,1,15
emp0564,Ashlen Chilton,02-06-1985,37,customer_assistant,28,Female,4,2,15
emp6308,Adair Haymes,24-01-1970,52,store_manager,32,Male,5,2,15
emp1809,Jory Kapelhof,21-03-1953,69,store_manager,11,Male,1,1,15
emp7575,Jorey Soppett,04-11-1988,34,customer_assistant,35,Female,5,1,10
emp4883,Mia Braine,01-03-1971,51,store_manager,39,Female,1,1,15
emp8986,Dwight Farans,06-08-1973,49,inventory_specialist,16,Male,5,1,15
emp5067,Elvera Pooke,25-08-1974,48,inventory_specialist,25,Female,5,2,15
emp4667,Karl Blaiklock,06-06-1967,55,store_manager,1,Male,5,1,15
emp6677,Randolph Yann,09-02-1991,31,customer_assistant,33,Male,5,2,10
emp1847,Amalie Trobe,11-07-1965,57,store_manager,41,Female,5,2,15
emp5496,Alvis Wace,25-03-1960,62,store_manager,9,Male,5,2,15
emp7173,Daphene Pote,30-07-1951,71,store_manager,7,Female,5,2,15
emp5241,Dulciana Malsher,02-03-1976,46,inventory_specialist,12,Female,5,1,15
emp6721,Paddy Colquyte,07-01-1979,43,customer_assistant,33,Male,3,4,15
emp6046,Travis Beaconsall,17-05-1951,71,store_manager,32,Male,5,2,15
emp9595,Dolph Blaylock,21-02-1991,31,customer_assistant,38,Male,5,1,10
emp3907,Yuma Vosper,21-08-1985,37,customer_assistant,38,Male,5,3,15
emp6930,Nikolas Hindes,09-12-1966,56,store_manager,7,Male,5,1,15
emp8603,Raffarty Notton,20-07-1973,49,inventory_specialist,31,Male,5,1,15
emp8063,Dedra Doxsey,07-07-1983,39,customer_assistant,4,Female,4,2,15
emp6472,Emelen Hutt,30-06-1958,64,store_manager,31,Male,5,1,15
emp7223,Hestia Wawer,16-04-1982,40,customer_assistant,28,Female,5,2,15
emp6698,Whitby Ewells,10-07-1959,63,store_manager,17,Male,5,2,15
emp2272,Carce Bembridge,20-01-1958,64,store_manager,43,Male,5,3,15
emp6148,Evvie Solman,06-10-1958,64,store_manager,26,Female,5,1,15
emp1840,Mose Fossick,02-08-1977,45,customer_assistant,6,Male,5,2,15
emp1716,Prudence Beever,18-06-1983,39,customer_assistant,24,Female,5,1,15
emp2347,Russell Giovannilli,16-04-1975,47,inventory_specialist,35,Male,3,1,15
emp0793,Tildi Rhys,20-12-1973,48,inventory_specialist,40,Female,5,2,15
emp9450,Naomi Tortoishell,22-10-1986,36,customer_assistant,3,Female,3,2,15
emp1891,Wendi Britner,20-01-1978,44,customer_assistant,28,Female,1,5,15
emp1688,Alvera Raoux,28-04-1984,38,customer_assistant,34,Female,4,1,15
emp2749,Pauline Vaggers,25-12-1961,60,store_manager,18,Female,5,1,15
emp7269,Arleen Lesmonde,25-08-1984,38,customer_assistant,42,Female,4,1,15
emp6172,Jacky Pattrick,02-09-1956,66,store_manager,43,Male,5,3,15
emp7720,Yank Paike,22-08-1974,48,inventory_specialist,27,Male,2,1,15
emp5878,Erhard O'Neal,24-05-1967,55,store_manager,14,Male,4,1,15
